"uniqueid","path","text_body","answer_type","question_type","mark_scheme","needs_context","exam","subject","section","topic","order","marks","parent_id","is_root","reference_code","subtopic","level","paper","command_term"
"bio2025_9066150","A. Unity and diversity > A2.2. Cell structure > A2.2.3. Developments in microscopy","<p>State a development in electron microscopy that has improved the study of cell ultrastructure.</p>","structured","SFA","<p>freeze-fracture/cryogenic electron microscopy/fluorescent stains/ immunofluorescence;</p>","TRUE","Example questions Example questions","DP Biology (first assessment 2025)","A. Unity and diversity","A2.2. Cell structure","c","1","","FALSE","EXEX.2.HL.TZ0.c","A2.2.3. Developments in microscopy","hl","2","State"
"bio2025_3380895","A. Unity and diversity > A2.3. Viruses (HL only) > A2.3.5. Evidence for several origins of viruses from other organisms","<p>What allows to conclude that viruses might have evolved from cells? Â Â Â Â Â </p>
<p style=""padding-left:30px;""><br/>I.Â  Some viruses and eukaryotic cells have enzymes to synthesize DNA from RNA. Â Â Â </p>
<p style=""padding-left:30px;"">II.Â  Some viruses have an envelop made of phospholipids, same as cell membranes. Â Â </p>
<p style=""padding-left:30px;"">III.Â  Some viruses have similar genetic material to parasitic bacteria. Â </p>
<p><br/>A.Â  I and II only</p>
<p>B.Â  I and III only</p>
<p>C.Â  II and III only</p>
<p>D.Â  I, II and III</p>","MCQ","MCQ","<p>B</p>","FALSE","Example questions Example questions","DP Biology (first assessment 2025)","A. Unity and diversity","A2.3. Viruses (HL only)","2","1","","TRUE","EXEX.1A.HL.TZ0.2","A2.3.5. Evidence for several origins of viruses from other organisms","hl","1A",""
"bio2025_9056715","A. Unity and diversity > A2.3. Viruses (HL only) > A2.3.5. Evidence for several origins of viruses from other organisms","<p>What allows to conclude that viruses might have evolved from cells? Â Â Â Â Â </p>
<p style=""padding-left:30px;""><br/>I.Â  Some viruses and eukaryotic cells have enzymes to synthesize DNA from RNA. Â Â Â </p>
<p style=""padding-left:30px;"">II.Â  Some viruses have an envelop made of phospholipids, same as cell membranes. Â Â </p>
<p style=""padding-left:30px;"">III.Â  Some viruses have similar genetic material to parasitic bacteria. Â </p>
<p><br/>A.Â  I and II only</p>
<p>B.Â  I and III only</p>
<p>C.Â  II and III only</p>
<p>D.Â  I, II and III</p>","MCQ","MCQ","<p>B</p>","FALSE","Example questions Example questions","DP Biology (first assessment 2025)","A. Unity and diversity","A2.3. Viruses (HL only)","2","1","","TRUE","EXEX.1A.HL.TZ0.2","A2.3.5. Evidence for several origins of viruses from other organisms","hl","1A",""
"bio2025_9066103","A. Unity and diversity > A2.3. Viruses (HL only) > A2.3.5. Evidence for several origins of viruses from other organisms","<p>What allows to conclude that viruses might have evolved from cells? Â Â Â Â Â </p>
<p style=""padding-left:30px;""><br/>I.Â  Some viruses and eukaryotic cells have enzymes to synthesize DNA from RNA. Â Â Â </p>
<p style=""padding-left:30px;"">II.Â  Some viruses have an envelop made of phospholipids, same as cell membranes. Â Â </p>
<p style=""padding-left:30px;"">III.Â  Some viruses have similar genetic material to parasitic bacteria. Â </p>
<p><br/>A.Â  I and II only</p>
<p>B.Â  I and III only</p>
<p>C.Â  II and III only</p>
<p>D.Â  I, II and III</p>","MCQ","MCQ","<p>B</p>","FALSE","Example questions Example questions","DP Biology (first assessment 2025)","A. Unity and diversity","A2.3. Viruses (HL only)","2","1","","TRUE","EXEX.1A.HL.TZ0.2","A2.3.5. Evidence for several origins of viruses from other organisms","hl","1A",""
"bio2025_1241094","A. Unity and diversity > A2.2. Cell structure > A2.2.5. Prokaryote cell structure","<p>The diagram shows a prokaryotic cell.</p>
<p style=""text-align:center;""><img class=""question-image"" data-image-id=""276f5ce915be392e"" data-position=""1""/></p>
<p style=""text-align:center;"">[Source: Â© Rice University. 1999â2023 <em>Figure 4.5 Prokaryotic cell</em>. [image online] Available at: https://openstax.org/apps/archive/20220815.182343/resources/50163f8ff80f335574f41bfc10cc49a1e87cf9df [Accessed 13 January 2023].]</p>
<p style=""text-align:left;"">Â </p>
<p style=""text-align:left;"">What are the structures labelled Y and Z?</p>
<p style=""text-align:left;""><img class=""question-image"" data-image-id=""e528b0615b2225bc"" data-position=""2""/></p>","MCQ","MCQ","<p>D</p>","FALSE","November 2022","DP Biology (first assessment 2025)","A. Unity and diversity","A2.2. Cell structure","1","1","","TRUE","22N.1A.SL.TZ0.1","A2.2.5. Prokaryote cell structure","sl","1A",""
"bio2025_9065524","A. Unity and diversity > A2.2. Cell structure > A2.2.5. Prokaryote cell structure","<p>The diagram shows a prokaryotic cell.</p>
<p style=""text-align:center;""><img class=""question-image"" data-image-id=""276f5ce915be392e"" data-position=""1""/></p>
<p style=""text-align:center;"">[Source: Â© Rice University. 1999â2023 <em>Figure 4.5 Prokaryotic cell</em>. [image online] Available at: https://openstax.org/apps/archive/20220815.182343/resources/50163f8ff80f335574f41bfc10cc49a1e87cf9df [Accessed 13 January 2023].]</p>
<p style=""text-align:left;"">Â </p>
<p style=""text-align:left;"">What are the structures labelled Y and Z?</p>
<p style=""text-align:left;""><img class=""question-image"" data-image-id=""e528b0615b2225bc"" data-position=""2""/></p>","MCQ","MCQ","<p>D</p>","FALSE","November 2022","DP Biology (first assessment 2025)","A. Unity and diversity","A2.2. Cell structure","1","1","","TRUE","22N.1A.SL.TZ0.1","A2.2.5. Prokaryote cell structure","sl","1A",""
"bio2025_1241114","A. Unity and diversity > A2.1. Origins of cells (HL only) > A2.1.2. Cells as the smallest units of self-sustaining life","<p>A self-sustaining system is set up in a sterile, sealed, transparent glass bottle with damp, sterilized soil and a small garden plant. If the system remains sterile, what could be the reason that the plant fails to grow and dies?</p>
<p>A. Â Lack of soil nutrients</p>
<p>B. Â Lack of oxygen</p>
<p>C. Â Lack of space</p>
<p>D. Â Lack of water</p>","MCQ","MCQ","<p>A</p>","FALSE","November 2022","DP Biology (first assessment 2025)","A. Unity and diversity","A2.1. Origins of cells (HL only)","18","1","","TRUE","22N.1A.SL.TZ0.18","A2.1.2. Cells as the smallest units of self-sustaining life","sl","1A",""
"bio2025_9065533","A. Unity and diversity > A2.1. Origins of cells (HL only) > A2.1.2. Cells as the smallest units of self-sustaining life","<p>A self-sustaining system is set up in a sterile, sealed, transparent glass bottle with damp, sterilized soil and a small garden plant. If the system remains sterile, what could be the reason that the plant fails to grow and dies?</p>
<p>A. Â Lack of soil nutrients</p>
<p>B. Â Lack of oxygen</p>
<p>C. Â Lack of space</p>
<p>D. Â Lack of water</p>","MCQ","MCQ","<p>A</p>","FALSE","November 2022","DP Biology (first assessment 2025)","A. Unity and diversity","A2.1. Origins of cells (HL only)","18","1","","TRUE","22N.1A.SL.TZ0.18","A2.1.2. Cells as the smallest units of self-sustaining life","sl","1A",""
"bio2025_1241100","A. Unity and diversity > A1.2. Nucleic acids > A1.2.6. DNA as a double helix made of two antiparallel strands of nucleotides with two strands linked by hydrogen bonding between complementary base pairs","<p>What is the arrangement of subunits in a DNA nucleotide?</p>
<p>A. Â sugar â base â phosphate</p>
<p>B. Â sugar â phosphate â base</p>
<p>C. Â phosphate â sugar â base</p>
<p>D. Â sugar â phosphate â base â base â phosphate â sugar</p>","MCQ","MCQ","<p>C</p>","FALSE","November 2022","DP Biology (first assessment 2025)","A. Unity and diversity","A1.2. Nucleic acids","6","1","","TRUE","22N.1A.SL.TZ0.6","A1.2.6. DNA as a double helix made of two antiparallel strands of nucleotides with two strands linked by hydrogen bonding between complementary base pairs","sl","1A",""
"bio2025_9065527","A. Unity and diversity > A1.2. Nucleic acids > A1.2.6. DNA as a double helix made of two antiparallel strands of nucleotides with two strands linked by hydrogen bonding between complementary base pairs","<p>What is the arrangement of subunits in a DNA nucleotide?</p>
<p>A. Â sugar â base â phosphate</p>
<p>B. Â sugar â phosphate â base</p>
<p>C. Â phosphate â sugar â base</p>
<p>D. Â sugar â phosphate â base â base â phosphate â sugar</p>","MCQ","MCQ","<p>C</p>","FALSE","November 2022","DP Biology (first assessment 2025)","A. Unity and diversity","A1.2. Nucleic acids","6","1","","TRUE","22N.1A.SL.TZ0.6","A1.2.6. DNA as a double helix made of two antiparallel strands of nucleotides with two strands linked by hydrogen bonding between complementary base pairs","sl","1A",""
"bio2025_1241099","A. Unity and diversity > A1.1. Water > A1.1.2. Hydrogen bonds as a consequence of the polar covalent bonds within water molecules","<p>The diagram shows water molecules.</p>
<p><img class=""question-image"" data-image-id=""060c2ca1a8fbc2a1"" data-position=""1"" style=""display:block;margin-left:auto;margin-right:auto;""/></p>
<p>Â </p>
<p>Which property of water is <strong>not</strong> illustrated?</p>
<p>A. Â Cohesion</p>
<p>B. Â Dipolarity</p>
<p>C. Â Hydrogen bonding</p>
<p>D. Â Adhesion</p>","MCQ","MCQ","<p>D</p>","FALSE","November 2022","DP Biology (first assessment 2025)","A. Unity and diversity","A1.1. Water","8","1","","TRUE","22N.1A.SL.TZ0.8","A1.1.2. Hydrogen bonds as a consequence of the polar covalent bonds within water molecules","sl","1A",""
"bio2025_9065526","A. Unity and diversity > A1.1. Water > A1.1.2. Hydrogen bonds as a consequence of the polar covalent bonds within water molecules","<p>The diagram shows water molecules.</p>
<p><img class=""question-image"" data-image-id=""060c2ca1a8fbc2a1"" data-position=""1"" style=""display:block;margin-left:auto;margin-right:auto;""/></p>
<p>Â </p>
<p>Which property of water is <strong>not</strong> illustrated?</p>
<p>A. Â Cohesion</p>
<p>B. Â Dipolarity</p>
<p>C. Â Hydrogen bonding</p>
<p>D. Â Adhesion</p>","MCQ","MCQ","<p>D</p>","FALSE","November 2022","DP Biology (first assessment 2025)","A. Unity and diversity","A1.1. Water","8","1","","TRUE","22N.1A.SL.TZ0.8","A1.1.2. Hydrogen bonds as a consequence of the polar covalent bonds within water molecules","sl","1A",""
"bio2025_1241115","A. Unity and diversity > A3.2. Classification and cladistics (HL only) > A3.2.8. Using cladistics to investigate whether the classification of groups corresponds to evolutionary relationships","<p>The foxglove, <em>Digitalis purpurea</em>, was once classified in the figwort family. The figwort family has been reclassified and is now much smaller.</p>
<p style=""text-align:center;""><img class=""question-image"" data-image-id=""ff08bdc5c59b62ed"" data-position=""1""/></p>
<p style=""text-align:center;"">[Source: Shiva A., 2008 [image online] Available at: https://en.wikipedia.org/wiki/File:Purple_Foxglove_(Digitalis_<br/>purpurea)_2008_02.jpg [Accessed 14 January 2023] CC BY SA 4.0.</p>
<p style=""text-align:center;"">Funhoff, D., 2017. <em>Figwort (Scrophularia canina)</em> flowers, <em>Theisbergstegen, Pfalz, Germany</em>. [image online]<br/>Available at: https://www.naturepl.com/stock-photo/figwort-(scrophularia-canina)-flowers-theisbergstegen-pfalzgermany-june/search/detail-0_01550655.html [Accessed 28 October 2021].]</p>
<p style=""text-align:left;"">Â </p>
<p style=""text-align:left;"">Why were species such as the foxglove moved into other families?</p>
<p style=""text-align:left;"">A. Â The appearance was too dissimilar.</p>
<p style=""text-align:left;"">B. Â The plants are found in different locations.</p>
<p style=""text-align:left;"">C. Â The genera were different.</p>
<p style=""text-align:left;"">D. Â The DNA sequences indicated different ancestry.</p>","MCQ","MCQ","<p>D</p>","FALSE","November 2022","DP Biology (first assessment 2025)","A. Unity and diversity","A3.2. Classification and cladistics (HL only)","22","1","","TRUE","22N.1A.SL.TZ0.22","A3.2.8. Using cladistics to investigate whether the classification of groups corresponds to evolutionary relationships","sl","1A",""
